id,cluster,umap_x,umap_y
NG_081404.1,2,1.3782582,0.3769218
NG_081406.1,2,1.0917596,0.14598823
NG_081407.1,2,1.1448764,0.26957026
NG_081408.1,2,-2.9125357,11.3502445
NG_081413.1,2,1.102335,0.16274351
NG_081416.1,2,-0.96354157,0.40959033
NG_081417.1,2,-0.95048785,0.39858288
NG_081418.1,2,-0.98291755,0.39957774
NG_081419.1,2,3.4368372,6.5494323
NG_081420.1,2,3.4383128,6.541598
NG_081422.1,2,4.2842593,2.911436
NG_081423.1,-1,-1.2512904,-0.08610125
NG_081424.1,2,2.7073371,3.1904688
NG_081426.1,2,5.4832215,2.303285
NG_081429.1,2,3.1611469,7.798543
NG_081430.1,2,3.138669,7.7745304
NG_081431.1,2,-1.0793605,-0.015573138
NG_081432.1,2,-1.0106717,-1.891659
NG_081433.1,2,-0.97212535,-1.7640072
NG_081435.1,2,-0.94968677,-1.9444964
NG_081436.1,2,-0.8944756,-1.9815949
NG_081437.1,2,-0.90816766,-1.9657556
NG_081438.1,2,0.0014396146,-0.28919742
NG_065046.1,2,-1.477135,15.933019
NG_065055.1,2,-0.31675032,-2.8704567
NG_061172.1,2,-0.6810583,15.073709
NG_065128.1,2,-1.1667609,5.2368793
NG_065129.1,2,-1.1749614,5.1920304
NG_068362.1,2,-1.5408083,-3.6665766
NG_063021.1,2,1.248168,-4.7536488
NG_062931.1,2,-0.047925044,12.925548
NG_062932.1,2,-1.2267299,14.046679
NG_062933.1,2,-1.4622874,14.988701
NG_062934.1,2,-1.4671162,15.068828
NG_062935.1,2,-1.4351203,15.046187
NG_062937.1,2,-0.792405,14.213184
NG_061148.1,2,-1.0933291,14.0315
NG_062938.1,2,-1.0665396,14.05032
NG_062939.1,2,-1.4276246,15.05341
NG_062940.1,2,-0.9599154,14.728641
NG_062398.1,2,-0.99257845,13.854995
NG_062941.1,2,-1.4954727,14.858624
NG_062156.1,2,-1.478559,13.546704
NG_062399.1,2,-1.1550597,13.978054
NG_062942.1,2,-1.4931978,14.926059
NG_062943.1,2,0.003435889,12.740181
NG_061149.1,2,-1.2045279,14.080536
NG_061150.1,2,-0.05340274,12.800042
NG_062157.1,2,-1.4786518,13.5365925
NG_062944.1,2,-1.421499,15.06878
NG_062945.1,2,-1.1181747,14.761166
NG_062946.1,2,-1.302257,15.050599
NG_062093.1,2,-0.9722102,14.728359
NG_062158.1,2,-1.0250187,14.133125
NG_062947.1,2,-1.4849341,15.010709
NG_062948.1,2,-1.4257488,15.070599
NG_062949.1,2,-1.4564958,14.998843
NG_062950.1,2,-1.4795884,14.996116
NG_061151.1,2,-1.1828119,13.990878
NG_062951.1,2,-1.3858584,14.999019
NG_062952.1,2,-1.1413715,14.079287
NG_062953.1,2,-1.3783514,14.991328
NG_062954.1,2,-1.4777445,14.997186
NG_062955.1,2,-1.1166972,13.989152
NG_062956.1,2,-1.2995763,13.925164
NG_062957.1,2,-1.4905245,14.803967
NG_062159.1,2,-1.4559165,13.580762
NG_062958.1,2,0.21476181,12.866133
NG_062160.1,2,-1.5077307,13.552536
NG_062161.1,2,-1.5023949,14.800896
NG_061152.1,2,-1.1191131,14.62969
NG_062959.1,2,-1.5283573,14.757657
NG_062960.1,2,-1.0720272,14.06222
NG_062162.1,2,-0.9672163,14.083424
NG_062961.1,2,-1.0145282,14.282734
NG_062962.1,2,-1.3726003,15.077108
NG_062163.1,2,-0.9438289,14.173054
NG_062964.1,2,-1.3729317,15.01411
NG_062965.1,2,-1.4891049,15.006409
NG_062966.1,2,-1.2128414,14.982519
NG_062967.1,2,-1.1711884,14.994288
NG_062094.1,2,-1.1196821,14.369261
NG_062095.1,2,-1.2121409,14.358989
NG_062096.1,2,-1.1044434,14.456155
NG_062097.1,2,-1.1959106,14.285464
NG_062098.1,2,-1.024459,14.002176
NG_062099.1,2,-0.950062,13.98833
NG_062100.1,2,-1.0470958,13.965905
NG_062968.1,2,-0.8716269,15.760787
NG_062969.1,2,-0.8914368,15.775668
NG_062970.1,2,-0.86227924,15.783988
NG_062971.1,2,-0.8812871,15.787981
NG_061157.1,2,-0.1609984,12.690209
NG_062973.1,2,-1.1725022,14.018569
NG_062101.1,2,-1.1559772,14.0597725
NG_062102.1,2,-1.7716681,13.20565
NG_062103.1,2,-1.6003193,13.483236
NG_062974.1,2,-1.6273199,13.466367
NG_061159.1,2,2.3767889,13.250771
NG_062104.1,2,-1.5833634,13.499061
NG_062105.1,2,-1.5475787,13.526906
NG_062976.1,2,-1.5798885,13.509158
NG_062977.1,2,-1.3177876,13.878558
NG_062106.1,2,-1.577384,13.4931965
NG_062978.1,2,-1.794296,13.114063
NG_062107.1,2,-1.8360033,13.100537
NG_061161.1,2,-0.980448,14.694745
NG_061162.1,2,-1.0075351,14.683274
NG_062108.1,2,-0.95555097,14.685712
NG_062109.1,2,-0.91202605,14.761225
NG_062979.1,2,-0.7420208,14.93427
NG_062980.1,2,-0.9001217,14.775832
NG_062110.1,2,-0.9650228,14.710357
NG_062111.1,2,-0.9523765,14.696341
NG_242809.1,2,1.2559915,-4.506888
NG_242828.1,2,0.2407989,12.06822
NG_242829.1,2,-0.83000976,-1.9102868
NG_242830.1,-1,1.7808325,-3.3254924
NG_242832.1,2,1.3442506,-4.386127
NG_242833.1,2,-0.8826645,-1.9464102
NG_242834.1,2,1.3068525,-4.480201
NG_148921.1,2,1.6675256,-5.1002293
NG_148922.1,2,1.6530801,-5.1460376
NG_242816.1,-1,-0.88818157,-1.1134464
NG_063558.1,2,-1.7582722,-4.061941
NG_061185.1,2,-1.515118,-2.922779
NG_065009.1,-1,1.729556,-3.2532516
NG_070690.1,2,1.3838179,17.081196
NG_064857.1,2,-3.0020695,11.399659
NG_063010.1,-1,-1.5186678,4.7977347
NG_242849.1,-1,0.09005693,-3.5173597
NG_148924.1,-1,-1.1351882,-3.198639
NG_148925.1,2,-0.9982832,-3.8968198
NG_148926.1,2,-0.9929479,-3.8930738
NG_148927.1,-1,-1.0897822,-3.2943304
NG_242855.1,2,-1.0669038,-4.152139
NG_242856.1,2,1.306962,0.06963465
NG_148928.1,2,-2.9088283,11.272027
NG_148929.1,-1,1.9313691,-2.6833375
NG_242857.1,2,1.8982224,0.049191076
NG_242858.1,2,2.1298974,-0.10989593
NG_242859.1,2,1.2774277,0.13874325
NG_242860.1,2,1.1052172,0.19911392
NG_242861.1,2,1.9553679,0.04604858
NG_242862.1,2,-2.5894,10.623075
NG_242863.1,2,1.805268,0.13313057
NG_242864.1,2,2.0107608,0.095023185
NG_242865.1,2,1.438793,0.29608595
NG_242866.1,2,2.1165109,-0.07258983
NG_242867.1,2,-2.9246814,11.3324585
NG_242868.1,2,1.5713979,0.6535553
NG_242869.1,2,1.6589762,0.72246265
NG_242870.1,2,6.1460485,2.3062243
NG_242871.1,2,4.8883705,4.359468
NG_242872.1,2,6.182351,3.6130176
NG_242873.1,2,4.913103,4.3550816
NG_242874.1,2,4.7981076,4.3554792
NG_242875.1,2,4.814778,4.358865
NG_242876.1,2,4.7658305,4.4262667
NG_242877.1,2,5.781808,3.5406587
NG_242878.1,2,4.8836365,4.2997804
NG_242879.1,2,5.9661617,2.6909668
NG_242880.1,2,6.0428486,2.3109994
NG_242881.1,2,4.84128,4.3336053
NG_242882.1,2,5.9780493,2.5771115
NG_242883.1,-1,1.2877916,-4.665555
NG_242884.1,2,4.8176656,4.290727
NG_242885.1,2,5.0774484,4.1704865
NG_242886.1,2,2.0092292,0.18805416
NG_242887.1,2,2.0410829,0.10647662
NG_063563.1,2,1.0116372,1.4532976
NG_063559.1,2,0.96905804,0.79184043
NG_063560.1,2,0.76457757,0.83708584
NG_061187.1,2,-0.22482564,11.843735
NG_063011.1,-1,1.2951158,1.0442543
NG_244160.1,-1,-1.467655,-0.1606949
NG_063012.1,2,-0.16265492,11.029361
NG_063013.1,2,-0.18655165,11.034951
NG_063014.1,2,-0.17895712,11.046806
NG_061183.1,2,1.4764054,-3.9324632
NG_065037.1,2,-1.8927884,12.056106
NG_077402.1,2,1.8601931,17.187374
NG_065052.1,-1,-1.8150588,3.4535687
NG_063083.1,2,-0.055810515,13.715525
NG_063084.1,2,-0.17737527,13.654591
NG_063085.1,2,-0.20896237,13.600918
NG_087857.1,2,-1.560512,12.530872
NG_087858.1,2,-2.0446472,10.845941
NG_087859.1,2,-1.9998901,10.72631
NG_087860.1,2,1.6571242,-3.7356596
NG_087861.1,2,0.8271974,-2.5783932
NG_087862.1,2,0.93399197,-2.6394904
NG_087863.1,2,5.4155674,3.8731322
NG_087864.1,2,5.2065988,3.5209332
NG_087865.1,2,5.3203096,3.9080827
NG_087866.1,2,5.2317095,3.5996556
NG_087867.1,2,5.4324713,3.9118195
NG_087868.1,2,3.3661342,6.647695
NG_087869.1,2,3.4047287,6.5861535
NG_087870.1,2,3.4024212,6.5886235
NG_087871.1,2,-2.312114,-0.18356094
NG_087873.1,2,0.95758855,-2.9730542
NG_087874.1,2,-2.5876029,11.589947
NG_087875.1,2,-1.136258,5.2480965
NG_087876.1,2,-1.0826163,-4.1804237
NG_087877.1,2,-1.3694229,-3.8835316
NG_087878.1,-1,0.08759862,-3.5558991
NG_087879.1,2,-0.9336028,-4.451229
NG_087880.1,2,2.7340808,1.6908907
NG_087881.1,2,3.1754391,2.4042938
NG_087882.1,2,3.0516872,2.2513845
NG_087883.1,2,6.1258965,3.5848563
NG_087884.1,2,2.120718,1.9655184
NG_087885.1,2,2.1092207,1.9351765
NG_087886.1,2,2.102401,1.9056497
NG_087887.1,2,2.1144753,1.9720395
NG_087888.1,2,-2.309061,-0.2366975
NG_087889.1,2,-2.326098,-0.2152058
NG_087890.1,2,-2.333394,-0.21054283
NG_087891.1,2,-2.2986372,-0.2546679
NG_087892.1,2,-0.8562766,-4.561367
NG_087893.1,2,-0.84444743,-4.3420324
NG_087894.1,2,-2.1578403,11.83774
NG_087895.1,2,-1.2279907,5.19954
NG_087896.1,2,1.8343812,11.191335
NG_087897.1,2,1.8583846,11.217741
NG_087898.1,2,1.8593532,11.211291
NG_087899.1,2,1.8362168,11.207432
NG_087900.1,2,1.8281938,11.176669
NG_087901.1,2,1.8482101,11.177469
NG_087902.1,2,-1.4311854,-3.1447453
NG_087903.1,2,1.7589087,-4.738361
NG_087904.1,2,6.1282325,2.4980237
NG_087905.1,2,4.3252845,3.7448263
NG_087906.1,2,3.4052238,6.586978
NG_087907.1,2,3.363561,6.638055
NG_087908.1,2,2.400778,3.0470092
NG_087909.1,2,3.4532738,6.5293045
NG_087910.1,2,3.4442096,6.5381436
NG_087911.1,2,4.4479666,2.1595142
NG_087912.1,2,-0.9143361,-2.5460634
NG_087913.1,2,-2.119027,-3.8886755
NG_087914.1,2,-1.4607265,-3.0108135
NG_087915.1,2,1.8761345,-5.0769377
NG_087916.1,2,1.8676019,-5.1413245
NG_087917.1,2,1.9024704,-5.118954
NG_087918.1,2,-2.2828393,12.1646385
NG_242889.1,2,-2.0000658,-2.6404266
NG_242890.1,2,-2.0767865,-2.7458737
NG_242428.1,2,-1.1161902,14.890813
NG_242893.1,2,1.368224,-2.8921847
NG_242894.1,2,2.085476,2.9114602
NG_242895.1,2,-2.0367281,-2.6702297
NG_242899.1,2,1.5474445,-5.147951
NG_061189.1,2,1.9426773,2.7072263
NG_062186.1,2,1.9190917,2.673925
NG_062188.1,2,-2.9063303,10.466822
NG_062189.1,2,-2.8766885,10.511676
NG_061190.1,2,1.5544113,0.51469857
NG_061191.1,2,-2.9134748,10.690807
NG_065056.1,2,1.1139908,0.4268522
NG_061184.1,2,2.0922077,1.327243
NG_242888.1,2,1.6789099,1.1259056
NG_242900.1,2,2.0877342,1.7968102
NG_242906.1,2,-1.4835048,-2.9618428
NG_148878.1,2,-1.3119382,-0.037916902
NG_244168.1,2,-1.3321975,0.00456715
NG_244169.1,2,-1.3671551,-0.023596665
NG_148933.1,2,-0.6371442,0.024388915
NG_148934.1,2,-0.6459876,0.021868972
NG_148935.1,2,-4.3215065,17.7466
NG_243626.1,2,-1.1376339,13.56287
NG_242912.1,2,-1.6213014,-2.8033834
NG_065625.1,2,-1.6008552,11.9386215
NG_065626.1,2,-1.5984738,12.010196
NG_061192.1,2,-4.283886,17.703657
NG_063036.1,2,-4.312822,17.713213
NG_065628.1,2,1.1087058,-2.7355332
NG_061202.1,2,-1.0592378,-2.209331
NG_063573.1,-1,-1.6940079,-4.6841435
NG_063574.1,-1,-1.7072389,-4.514704
NG_065627.1,2,-1.8883383,-4.2295356
NG_065578.1,2,1.8454896,0.4850672
NG_064952.1,2,2.1001382,-2.3637714
NG_070789.1,2,-3.0016503,11.35401
NG_063566.1,2,1.1499757,0.8529065
NG_228698.1,2,1.432629,0.79853714
NG_228699.1,2,-2.0347652,-3.8169363
NG_228700.1,2,-0.16707847,-2.5044699
NG_242914.1,2,-2.945396,10.453927
NG_242915.1,2,1.1897703,0.5269757
NG_242916.1,2,1.4154881,0.45993024
NG_242917.1,2,-2.8522632,10.525621
NG_242918.1,2,1.5467861,0.5278966
NG_242919.1,2,1.9363116,0.18365878
NG_242920.1,2,1.853588,0.9534152
NG_242921.1,2,-0.81738055,-2.9856305
NG_243628.1,2,-1.6645796,-2.7484002
NG_243629.1,2,-1.6381633,-2.7332482
NG_243630.1,2,-1.6980437,-2.7433722
NG_242923.1,2,-2.1572487,-3.8924744
NG_148824.1,2,-0.929648,17.181086
NG_148825.1,2,1.0920569,17.123005
NG_148826.1,2,-2.6889958,11.489979
NG_148827.1,2,3.0772762,7.3715706
NG_148828.1,2,3.1275675,7.7678657
NG_148829.1,2,3.0886889,7.369431
NG_148830.1,2,3.0904524,7.34784
NG_148831.1,2,3.0769136,7.363257
NG_148832.1,2,3.0704901,7.404008
NG_148834.1,2,3.4847605,6.3473444
NG_148835.1,2,3.1438897,7.7880597
NG_148836.1,2,3.392018,6.588707
NG_148837.1,2,2.8760705,7.7407374
NG_148838.1,2,2.881749,7.700197
NG_148839.1,2,2.9009004,7.717603
NG_148840.1,2,2.8727522,7.7116632
NG_148841.1,2,2.9424236,7.714465
NG_148843.1,2,2.8953218,7.7098756
NG_148844.1,2,3.169848,7.7905374
NG_148845.1,2,5.1871877,4.044697
NG_148846.1,2,2.9019017,7.647355
NG_148848.1,2,3.121097,7.762579
NG_148849.1,2,3.116546,7.754414
NG_148851.1,2,3.6454692,2.843507
NG_148852.1,2,2.7923164,3.1941326
NG_148853.1,2,2.6355112,3.102675
NG_148854.1,2,2.761185,3.1741555
NG_148855.1,2,-0.4385314,11.913529
NG_148856.1,2,-1.1397314,-0.045108456
NG_148857.1,2,-1.1148148,-0.027448667
NG_148858.1,2,-1.092599,-0.021529982
NG_148859.1,2,-1.0616127,-0.050502863
NG_148860.1,2,-1.0991333,-0.036978606
NG_148861.1,2,-1.0689042,-0.04200954
NG_148862.1,2,-1.0945753,-0.03949278
NG_148863.1,2,3.1664457,7.182868
NG_148864.1,2,3.0053837,7.611259
NG_148865.1,2,3.0241044,7.52954
NG_148866.1,2,3.0210166,7.562503
NG_148867.1,2,3.044205,7.6511006
NG_148868.1,2,2.9826143,7.563473
NG_148869.1,2,3.0406847,7.621726
NG_148870.1,2,3.0386422,7.640212
NG_148871.1,2,3.1100993,7.332309
NG_148872.1,2,3.0845988,7.4225245
NG_148873.1,2,4.2232423,2.1476452
NG_148876.1,2,3.080601,7.688208
NG_148877.1,2,2.9937212,7.6526246
NG_148879.1,2,3.0133803,7.6058545
NG_148880.1,2,2.7977822,3.2079325
NG_148881.1,2,4.050825,3.423793
NG_148882.1,2,3.9187303,3.2447693
NG_148883.1,2,3.9266698,3.2887459
NG_148884.1,2,3.8907206,3.2432277
NG_148885.1,2,3.926568,3.2714071
NG_148886.1,2,2.736695,3.202826
NG_148887.1,2,3.1841047,7.157588
NG_148888.1,2,3.171332,7.791387
NG_148889.1,2,3.1849146,7.831549
NG_148890.1,2,-1.9307517,-2.5566406
NG_148891.1,2,2.018405,2.7109885
NG_148892.1,2,-1.1410289,-1.7569956
NG_148894.1,2,-1.1082815,13.496326
NG_148895.1,2,-1.3527656,-0.0667347
NG_148896.1,1,-1.7821726,3.4665494
NG_148897.1,-1,-1.7931427,3.4727519
NG_148898.1,-1,-2.1208181,-4.7225223
NG_148899.1,-1,-1.8075664,3.4301894
NG_148900.1,-1,-1.7632031,-0.84997314
NG_148901.1,-1,-1.795735,-0.8802734
NG_148903.1,2,-0.990715,-4.240797
NG_148905.1,2,-1.7839177,12.327435
NG_148906.1,2,-2.3665314,-0.19493406
NG_148909.1,2,0.9255452,-5.0152936
NG_148910.1,2,0.871134,-4.985816
NG_148911.1,2,4.954472,4.4190593
NG_148912.1,2,5.3540645,2.722602
NG_148913.1,2,4.6764693,2.1739407
NG_148914.1,-1,1.582954,-3.4024327
NG_148915.1,2,3.8342125,3.1033647
NG_148916.1,2,4.5113983,2.3634913
NG_148917.1,2,5.347291,3.0044723
NG_148918.1,2,2.4033778,12.997372
NG_148919.1,2,-1.5898919,-3.193148
NG_148920.1,-1,-0.9169037,-1.2064903
NG_148923.1,-1,2.025803,-2.703499
NG_148930.1,-1,-0.61187655,0.027976632
NG_148931.1,2,-0.60918885,0.03265863
NG_148932.1,2,-4.355219,17.764683
NG_148936.1,2,-2.0530326,5.35686
NG_242827.1,2,-0.43383235,-2.7476654
NG_242926.1,2,1.9057249,2.7359433
NG_065110.1,2,2.065667,16.95347
NG_228701.1,2,-1.8954818,-2.724114
NG_063048.1,2,1.8496702,11.178871
NG_063049.1,2,1.8368222,11.166737
NG_065632.1,2,-1.7188996,-3.8809597
NG_061197.1,2,-1.7405162,-4.7339296
NG_243625.1,-1,-1.7606993,3.4288447
NG_065633.1,2,4.1019154,3.0252411
NG_065634.1,2,4.0921993,2.9626148
NG_065623.1,2,15.771844,0.9271037
NG_070108.1,2,15.777096,0.9298148
NG_070103.1,2,15.759636,0.91418594
NG_070104.1,2,15.741003,0.89782315
NG_065054.1,2,15.743012,0.896824
NG_063020.1,2,15.761617,0.91571444
NG_067645.1,2,15.768401,0.9224486
NG_070105.1,2,15.7533865,0.9085811
NG_067646.1,2,15.774477,0.9273333
NG_242927.1,2,4.248551,2.1846738
NG_242928.1,2,3.7166474,3.176975
NG_242813.1,2,3.1241016,7.322873
NG_242814.1,2,3.1670854,7.2538977
NG_228708.1,2,3.1349206,7.2695847
NG_242835.1,2,5.3457465,3.0044532
NG_242933.1,2,2.4100049,13.0407295
NG_242850.1,2,6.034467,3.7389548
NG_242851.1,2,6.005763,3.8038538
NG_242852.1,2,6.0233364,3.7511826
NG_242853.1,2,6.021437,3.7412302
NG_242854.1,2,6.003352,3.6783535
NG_228710.1,2,6.0681033,3.6535308
NG_242941.1,2,-0.100905634,-2.272235
NG_065070.1,2,-1.4222215,14.8474865
NG_062412.1,2,-0.9718581,11.557001
NG_242372.1,2,1.981316,17.01649
NG_077404.1,2,2.0773242,16.77968
NG_065588.1,2,-0.9546343,17.226484
NG_065589.1,2,-0.98330563,17.255083
NG_065590.1,2,-0.96335405,17.236067
NG_065591.1,2,-2.8071384,5.216348
NG_065592.1,2,-2.780926,5.223582
NG_061207.1,2,-0.78961986,-3.8772075
NG_065062.1,2,-1.7636902,4.616279
NG_061199.1,2,-1.5160311,5.007477
NG_063579.1,-1,0.5103876,-5.223055
NG_063572.1,2,0.54779625,-5.2407503
NG_063046.1,2,-2.640157,11.669524
NG_061196.1,2,-0.8354598,5.1656733
NG_062191.1,2,-0.8637235,5.147187
NG_063047.1,2,-2.6851594,11.613992
NG_063028.1,2,0.6876413,-5.346614
NG_242806.1,2,0.65141577,-5.3765373
NG_063024.1,2,0.6609172,-5.377866
NG_063022.1,2,0.689433,-5.3654733
NG_063023.1,2,0.6715674,-5.3555927
NG_063026.1,2,4.5142045,4.080128
NG_243631.1,2,4.052927,3.3355932
NG_242909.1,2,2.9014156,7.603704
NG_242910.1,2,2.8957279,7.5914536
NG_242845.1,2,6.065919,3.6310291
NG_242846.1,2,5.2749553,4.3675833
NG_242847.1,2,6.228424,3.4616797
NG_242896.1,2,5.631314,3.093023
NG_242897.1,2,3.8375015,2.4172218
NG_242898.1,2,3.9873612,1.9855423
NG_242823.1,2,3.1251833,7.319591
NG_242824.1,2,3.1750827,7.2377386
NG_242825.1,2,3.0465043,7.5838213
NG_242826.1,2,3.180997,7.048121
NG_242902.1,2,3.0327065,7.585541
NG_242903.1,2,3.1860776,7.1543646
NG_242904.1,2,3.0004392,7.5539136
NG_242905.1,2,2.98868,7.5626993
NG_242938.1,2,3.4317546,6.5612855
NG_063575.1,2,5.143732,3.3062317
NG_063577.1,2,5.091356,3.2840872
NG_063578.1,2,5.143062,3.3328192
NG_065065.1,2,3.354141,6.6970525
NG_061205.1,2,3.6935868,1.9414924
NG_228697.1,2,1.5179096,-5.024563
NG_063542.1,2,-0.44693905,15.104748
NG_063051.1,2,-0.93587995,11.677604
NG_063053.1,2,-0.9130813,11.696968
NG_063054.1,2,-0.09102932,12.484379
NG_061208.1,2,-0.088708766,12.473749
NG_242901.1,2,-1.0459754,-1.4898973
NG_242948.1,2,1.3752127,-4.3164444
NG_242911.1,2,1.0546013,0.29408047
NG_228709.1,2,-1.0357937,-0.12606232
NG_063586.1,2,-0.2057762,-1.5519464
NG_063587.1,2,-1.4124749,-2.260921
NG_063060.1,2,-0.12976275,11.73325
NG_061206.1,2,3.1894104,7.8085604
NG_063050.1,2,-1.5261848,3.948568
NG_063580.1,2,-1.6675111,-4.6075487
NG_063581.1,2,-1.6784732,-4.6801953
NG_063582.1,2,-1.7317775,-4.734546
NG_068363.1,2,1.3200738,-4.7616787
NG_063584.1,2,-1.9824727,-2.7446823
NG_060999.1,2,-2.2704828,12.054733
NG_061000.1,2,-1.5345106,-2.6107166
NG_064841.1,2,1.9297754,2.6909397
NG_064842.1,2,1.9309644,2.7084937
NG_064843.1,2,-2.936188,10.437815
NG_064844.1,2,1.5898267,0.53073806
NG_064845.1,2,1.576519,0.5340311
NG_061001.1,2,-2.914344,10.44518
NG_064847.1,2,1.6179577,0.53850305
NG_064848.1,2,1.5146093,0.8260377
NG_061002.1,2,1.5454649,0.7378069
NG_061003.1,2,1.4603379,0.7521814
NG_062370.1,2,-2.9235423,10.466974
NG_064849.1,2,1.5622213,0.5198057
NG_064850.1,2,1.431981,0.6260191
NG_064851.1,2,1.5940009,0.61739135
NG_064852.1,2,1.6004043,0.5769124
NG_064853.1,2,1.6674236,0.50918555
NG_064854.1,2,1.7277122,0.67118853
NG_064855.1,2,1.6386684,0.59760183
NG_064856.1,2,1.6352273,0.6629623
NG_061264.1,2,-2.9467587,10.444246
NG_065071.1,2,1.73928,0.81846577
NG_061209.1,2,2.0708916,-0.048150543
NG_063585.1,2,0.8046991,0.1549833
NG_242930.1,2,2.0756636,-2.48593
NG_242931.1,-1,2.088981,-2.4613225
NG_242932.1,2,2.1112792,-2.396532
NG_242843.1,2,-1.5946784,-2.9884367
NG_242844.1,2,-2.6763973,10.861611
NG_061265.1,2,-1.720664,-3.3701444
NG_061193.1,2,1.017064,-4.925473
NG_062408.1,2,1.0135996,-4.9516664
NG_062409.1,2,1.0651684,-4.97172
NG_065604.1,2,-1.0979222,15.230297
NG_063058.1,2,-1.5627973,11.066629
NG_063059.1,2,-0.5539457,4.734452
NG_061215.1,2,-1.221978,-3.8116975
NG_063037.1,2,-1.961348,4.734302
NG_063038.1,2,-1.0970143,12.489684
NG_065629.1,2,-2.2452726,4.9404874
NG_065630.1,2,-2.2071712,4.9301243
NG_065631.1,2,-2.2069707,4.8789287
NG_063039.1,2,-1.8304031,4.660627
NG_063040.1,2,-1.1715124,12.481572
NG_063041.1,2,-1.8043474,4.6384764
NG_063042.1,2,-1.7808565,4.618477
NG_063043.1,2,-1.7770152,4.5504622
NG_062410.1,2,-1.7974399,4.596092
NG_061194.1,2,-1.7605705,4.5953526
NG_063044.1,2,-1.7787613,4.6285806
NG_063045.1,2,-1.8040093,4.594491
NG_061266.1,2,-0.42074358,-2.8701699
NG_244172.1,2,1.8700318,-3.3034217
NG_244174.1,2,1.8562233,-3.308351
NG_244175.1,2,1.8821366,-3.226887
NG_242971.1,2,-1.2401451,13.997867
NG_242944.1,2,-1.7198855,4.2653666
NG_065112.1,2,1.0823413,14.394065
NG_063593.1,2,-1.4481175,-4.712017
NG_062414.1,2,-1.3998804,-4.734009
NG_065607.1,2,-1.8116171,4.5424886
NG_065608.1,2,-1.7819786,4.5738964
NG_065609.1,2,1.515133,15.980266
NG_077401.1,2,-1.8259182,4.5699697
NG_065610.1,2,-1.8230488,4.556613
NG_062403.1,2,-1.8625205,4.5612674
NG_062404.1,2,-1.804416,4.5506926
NG_061174.1,2,-0.058870528,13.7242985
NG_065611.1,2,-4.3474145,17.735184
NG_065612.1,2,-4.328744,17.737017
NG_065613.1,2,-4.2947106,17.750433
NG_065614.1,2,-4.253941,17.662441
NG_065615.1,2,-4.253404,17.661049
NG_065616.1,2,-4.243259,17.663012
NG_065617.1,2,-4.2614956,17.669811
NG_062405.1,2,-4.285029,17.696014
NG_061175.1,2,-4.279065,17.695911
NG_062406.1,2,-4.818824,17.5648
NG_061176.1,2,-4.7016478,17.630976
NG_062178.1,2,-4.8119082,17.569122
NG_063015.1,2,-4.831009,17.583555
NG_063016.1,2,-4.7805424,17.590498
NG_063017.1,2,-4.794823,17.572096
NG_062179.1,2,-4.8297987,17.564394
NG_065042.1,2,-1.0186273,11.489248
NG_063018.1,2,-4.834319,17.552074
NG_061177.1,2,-4.2686486,17.68373
NG_063019.1,2,-4.659791,17.599272
NG_062180.1,2,-4.8088183,17.576105
NG_062181.1,2,-4.300182,17.776968
NG_062182.1,2,-1.284603,14.484253
NG_061178.1,2,-0.0146745825,13.692078
NG_061179.1,2,-4.1396966,17.646803
NG_063539.1,2,-0.49382186,13.872774
NG_065619.1,2,-4.2349143,17.646559
NG_062407.1,2,-4.0938535,17.675262
NG_063540.1,2,-4.2642417,17.682663
NG_065620.1,2,-0.14825216,-1.3794029
NG_065621.1,2,-4.387312,17.789652
NG_061180.1,2,-1.9417864,5.263968
NG_065622.1,2,-1.930192,5.16698
NG_063541.1,2,-2.0074918,5.2875204
NG_061188.1,2,0.56298614,-2.9603791
NG_065642.1,2,-1.982373,11.697728
NG_065643.1,2,-2.806616,11.534224
NG_061221.1,2,-1.6639383,11.707434
NG_061211.1,2,-0.54551464,4.6950974
NG_063057.1,2,-1.9880773,11.732707
NG_061212.1,2,-1.9312122,11.746175
NG_242836.1,2,-1.2139708,0.4202409
NG_242837.1,2,-1.2067546,0.392884
NG_242839.1,2,-1.2007668,0.41639253
NG_242840.1,2,-1.2182912,0.4191645
NG_242841.1,2,-1.2161455,0.40790832
NG_242842.1,2,-1.2201399,0.42143756
NG_242831.1,2,2.3936846,1.5091695
NG_242968.1,2,3.7620616,3.229004
NG_242969.1,2,2.0357797,0.37144694
NG_242990.1,2,1.591845,0.85112286
NG_242991.1,2,-2.954571,10.400578
NG_061225.1,2,1.6537291,0.5762358
NG_065066.1,2,-0.7440774,0.32269558
NG_065067.1,2,-0.6773454,0.3748021
NG_065068.1,2,2.9683127,7.548482
NG_065069.1,2,2.859771,7.671046
NG_063597.1,2,6.3033805,3.1899734
NG_063598.1,2,6.2170987,3.3104718
NG_062112.1,2,2.8855512,1.5911002
NG_243627.1,2,4.3822746,2.8780506
NG_242907.1,2,4.3825884,2.8730621
NG_242992.1,2,2.7506647,1.490845
NG_242993.1,2,5.8274875,2.6761713
NG_242994.1,2,6.1766996,3.3739784
NG_242995.1,2,6.034792,2.4451776
NG_242996.1,2,5.8022275,2.2883348
NG_242945.1,2,5.4257407,2.169378
NG_242946.1,2,5.3810973,2.4579098
NG_242929.1,2,6.234099,2.1948228
NG_242949.1,2,4.480705,4.007947
